lon,lat,weather_id,main,description,icon,base,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds_all,dt,sys_type,sys_id,country,sunrise,sunset,timezone,city_id,city_name,cod,level
72.8777,19.076,611,Sleet,sleet,13d,stations,257.68,255.88,257.31,258.81,1000,99,985,929,6828,14.54,208,15.44,76,1716278905,1,6428,IN,1716276204,1716279364,0,7017162,Mumbai,200,2
-46.6333,-23.5505,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,270.25,268.93,270.11,272.49,991,86,985,984,5580,21.6,85,13.2,26,1716323970,1,3824,BR,1716342273,1716283698,19800,4828872,S�o Paulo,200,2
139.6917,35.6895,781,Tornado,tornado,50d,stations,273.03,268.45,272.63,275.85,992,80,1027,905,2564,37.83,145,12.5,12,1716331781,1,1499,JP,1716271565,1716305975,-25200,2435579,Tokyo,200,2
-0.1278,51.5074,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,273.71,272.85,272.18,274.36,1017,96,1024,907,3510,20.25,312,18.11,18,1716287111,1,8422,GB,1716320932,1716343441,19800,1074454,London,200,2
-0.1278,51.5074,781,Tornado,tornado,50d,stations,273.7,272.63,273.15,275.58,990,96,1007,941,4375,31.96,257,6.87,57,1716277291,1,4194,GB,1716339584,1716315331,-43200,3897482,London,200,2
-0.1278,51.5074,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,276.21,273.75,275.27,278.12,1009,86,1002,973,9799,20.02,37,14.83,74,1716269902,1,1900,GB,1716265241,1716286797,7200,6676174,London,200,2
-46.6333,-23.5505,781,Tornado,tornado,50d,stations,275.98,271.87,275.53,278.31,980,96,983,963,3440,30.7,345,19.77,29,1716330704,1,6106,BR,1716302505,1716317771,-25200,8672934,S�o Paulo,200,2
-74.006,40.7128,611,Sleet,sleet,13d,stations,258.09,257.95,258.02,260.11,1030,84,1007,970,4762,10.3,264,6.16,33,1716308922,1,4046,US,1716299258,1716346469,-43200,7547246,New York,200,2
151.2093,-33.8688,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,273.66,269.15,273.12,275.24,997,93,1013,985,6305,15.17,284,15.09,12,1716306391,1,7309,AU,1716310187,1716302031,0,4875441,Sydney,200,2
37.6176,55.7558,611,Sleet,sleet,13d,stations,255.6,252.53,255.42,256.32,1004,77,1016,1020,6951,11.57,261,2.84,10,1716287925,1,9563,RU,1716273457,1716308642,-25200,3701993,Moscow,200,2
151.2093,-33.8688,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,266.02,265.53,264.46,266.74,995,86,1000,1020,2824,21.79,134,6.93,89,1716273261,1,9838,AU,1716330840,1716266470,-25200,2886740,Sydney,200,2
18.4241,-33.9249,611,Sleet,sleet,13d,stations,273.19,270.62,271.96,274.75,983,68,998,995,8648,16.34,173,1.59,52,1716280635,1,6690,ZA,1716297170,1716335581,7200,2290997,Cape Town,200,2
139.6917,35.6895,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,280.03,278.28,277.98,281.33,994,99,993,1003,6121,18.03,74,10.53,9,1716304808,1,4801,JP,1716323903,1716273522,7200,8693400,Tokyo,200,2
37.6176,55.7558,781,Tornado,tornado,50d,stations,276.43,275.36,274.29,278.61,1009,81,1028,974,2738,47.78,82,13.82,82,1716310816,1,2651,RU,1716297416,1716306558,-43200,8067747,Moscow,200,2
-0.1278,51.5074,781,Tornado,tornado,50d,stations,287.81,286.84,285.72,290.23,995,74,989,982,6675,30.02,123,10.06,17,1716289439,1,2342,GB,1716326455,1716327087,-25200,5326552,London,200,2
31.2357,30.0444,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,265.37,262.15,263.05,267.04,1028,82,1016,931,2972,18.57,46,9.03,69,1716266698,1,9581,EG,1716346052,1716268887,19800,4989486,Cairo,200,2
72.8777,19.076,501,Rain,moderate rain,10d,stations,276.6,273.11,275.09,278.16,1006,85,985,988,6512,14.06,275,5.7,55,1716328445,1,7970,IN,1716314345,1716287759,-43200,1960304,Mumbai,200,2
139.6917,35.6895,781,Tornado,tornado,50d,stations,280.93,279.13,280.49,283.14,983,89,983,1004,8728,37.65,147,5.85,9,1716265643,1,3661,JP,1716311959,1716264946,-25200,1359234,Tokyo,200,2
151.2093,-33.8688,611,Sleet,sleet,13d,stations,265.9,261.47,264.47,266.28,1020,86,998,985,4456,15.47,283,16.19,18,1716287804,1,3439,AU,1716275991,1716290514,7200,2385910,Sydney,200,2
151.2093,-33.8688,611,Sleet,sleet,13d,stations,269.86,269.32,268.89,271.42,1015,68,984,985,5725,16.83,32,5.49,43,1716266988,1,4378,AU,1716312532,1716319534,-25200,5818806,Sydney,200,2
151.2093,-33.8688,781,Tornado,tornado,50d,stations,272.53,272.06,270.05,273.22,1015,71,1006,934,8626,36.68,42,1.92,52,1716264541,1,8677,AU,1716275215,1716322558,-25200,9142948,Sydney,200,2
37.6176,55.7558,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,284.35,281.74,283.77,286.08,988,92,981,955,8280,19.9,339,12.19,59,1716315123,1,3375,RU,1716309944,1716303718,-25200,2356468,Moscow,200,2
72.8777,19.076,611,Sleet,sleet,13d,stations,272.84,269.95,272.57,274.99,1003,68,980,953,7071,12.44,84,16.99,7,1716319325,1,4499,IN,1716341239,1716301190,-25200,9633610,Mumbai,200,2
31.2357,30.0444,501,Rain,moderate rain,10d,stations,271.25,267.87,271.15,273.98,1006,95,1030,991,4426,17.06,141,9.69,57,1716305580,1,8144,EG,1716327393,1716288587,-25200,7851589,Cairo,200,2
-46.6333,-23.5505,501,Rain,moderate rain,10d,stations,277.49,272.59,275.6,277.65,1002,95,997,903,4400,10.08,167,4.25,44,1716342060,1,8452,BR,1716302529,1716331864,0,2763816,S�o Paulo,200,2
151.2093,-33.8688,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,273.67,273.04,273.18,276.29,1015,82,998,939,7823,27.78,140,15.19,94,1716263470,1,1641,AU,1716301270,1716281095,-25200,7738194,Sydney,200,2
-74.006,40.7128,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,280.24,277.4,279.15,282.01,1020,80,980,941,6615,20.84,319,17.56,80,1716289924,1,4276,US,1716307232,1716286661,0,1686439,New York,200,2
2.3522,48.8566,781,Tornado,tornado,50d,stations,276.13,272.56,275.77,276.85,1001,81,1021,949,5967,38.49,54,0.87,43,1716289763,1,6217,FR,1716290882,1716265145,19800,6011265,Paris,200,2
-0.1278,51.5074,611,Sleet,sleet,13d,stations,273.67,270.82,271.58,274.46,1012,64,996,1000,5153,14.83,203,1.68,86,1716297412,1,6632,GB,1716328581,1716290573,19800,9412107,London,200,2
72.8777,19.076,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,267.75,263.51,267.42,270.39,995,80,1017,958,7644,26.66,172,2.43,57,1716343843,1,1483,IN,1716286301,1716322685,-43200,9968161,Mumbai,200,2
18.4241,-33.9249,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,283.74,283.08,282.76,284.18,1030,87,1023,969,6328,25.45,168,17.28,29,1716284310,1,7619,ZA,1716266453,1716264209,19800,8533457,Cape Town,200,2
-46.6333,-23.5505,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,284.02,283.45,281.79,285.05,994,99,993,965,4281,27.22,251,5.79,71,1716285268,1,6427,BR,1716320923,1716288783,-25200,8710747,S�o Paulo,200,2
-46.6333,-23.5505,501,Rain,moderate rain,10d,stations,273.3,268.45,270.82,274.63,1007,88,1023,1027,6982,13.43,87,13.01,74,1716329423,1,2786,BR,1716347153,1716268586,-25200,5831198,S�o Paulo,200,2
2.3522,48.8566,781,Tornado,tornado,50d,stations,271.92,270.24,268.98,273.33,993,85,986,913,4654,31.27,347,3.24,25,1716306677,1,3452,FR,1716295266,1716349600,-25200,9694663,Paris,200,2
2.3522,48.8566,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,280.62,277.07,280.49,281.49,991,81,1011,970,2053,21.51,116,6.23,85,1716338147,1,1875,FR,1716279058,1716293740,-25200,1221112,Paris,200,2
-46.6333,-23.5505,611,Sleet,sleet,13d,stations,256.86,254.65,256.45,259.27,983,77,1023,918,4126,11.18,122,1.69,23,1716287982,1,4331,BR,1716327734,1716276941,-43200,8582280,S�o Paulo,200,2
-0.1278,51.5074,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,281.45,278.22,279.52,282.23,993,93,1015,1012,6342,22.21,183,15.16,22,1716330293,1,8436,GB,1716313731,1716311823,19800,6173848,London,200,2
31.2357,30.0444,501,Rain,moderate rain,10d,stations,284.39,283.22,284.2,284.63,1007,85,1008,983,1910,19.91,252,11.25,82,1716291674,1,3786,EG,1716287708,1716276829,19800,4678086,Cairo,200,2
2.3522,48.8566,501,Rain,moderate rain,10d,stations,289.12,284.26,288.83,289.52,989,75,1003,918,5517,16.6,27,4.82,5,1716284873,1,5062,FR,1716312552,1716269773,19800,6065795,Paris,200,2
139.6917,35.6895,501,Rain,moderate rain,10d,stations,278.1,275.17,275.26,280.47,991,71,984,986,4083,16.7,197,10.79,12,1716277766,1,8632,JP,1716318410,1716271323,-43200,2196956,Tokyo,200,2
31.2357,30.0444,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,269.17,269.17,266.84,270.83,980,87,981,929,3601,28.61,334,9.92,40,1716323670,1,3929,EG,1716263444,1716273590,-43200,5957782,Cairo,200,2
-46.6333,-23.5505,501,Rain,moderate rain,10d,stations,284.28,279.6,283.01,284.43,994,83,1010,1012,9885,18.35,184,3.37,12,1716299631,1,8814,BR,1716322333,1716301571,7200,5179468,S�o Paulo,200,2
151.2093,-33.8688,781,Tornado,tornado,50d,stations,287.24,285.13,286.76,288.24,997,85,1015,992,8244,40.22,29,18.05,36,1716307124,1,9566,AU,1716325784,1716289649,0,3424061,Sydney,200,2
31.2357,30.0444,611,Sleet,sleet,13d,stations,263.99,262.56,262.75,266.49,1012,82,1021,922,4946,14.81,310,7.35,42,1716267028,1,2559,EG,1716329321,1716331664,0,4822883,Cairo,200,2
-74.006,40.7128,611,Sleet,sleet,13d,stations,268.8,266.03,267.55,270.83,1006,75,1005,937,4810,13.75,184,1.81,20,1716302852,1,4625,US,1716331775,1716340323,7200,3849357,New York,200,2
31.2357,30.0444,781,Tornado,tornado,50d,stations,286.94,282.99,284.3,289.71,1020,76,1020,957,6880,39.32,105,8.59,51,1716271467,1,9159,EG,1716331760,1716335018,7200,7806202,Cairo,200,2
139.6917,35.6895,781,Tornado,tornado,50d,stations,287.68,286.05,287.27,290.61,1008,88,1020,933,3423,30.97,34,8.2,47,1716295152,1,7635,JP,1716345871,1716267295,7200,7307546,Tokyo,200,2
151.2093,-33.8688,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,268.57,267.23,268.48,269.41,981,83,999,1028,7232,20.72,85,2.42,93,1716343466,1,1156,AU,1716306575,1716330787,19800,3486041,Sydney,200,2
2.3522,48.8566,611,Sleet,sleet,13d,stations,264.19,259.87,262.3,264.98,983,97,1027,1008,3824,16.92,68,4.05,99,1716307454,1,3591,FR,1716274352,1716304140,19800,7396674,Paris,200,2
18.4241,-33.9249,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,271.26,267.87,269.3,273.99,1026,83,991,911,9523,20.86,330,10.91,38,1716268046,1,5496,ZA,1716333271,1716265006,-25200,7056504,Cape Town,200,2
37.6176,55.7558,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,268.71,265.52,268.59,269.94,990,80,983,913,3033,15.73,70,8.29,5,1716297083,1,4847,RU,1716279042,1716306632,-43200,9077367,Moscow,200,2
139.6917,35.6895,781,Tornado,tornado,50d,stations,278.56,274.78,277.29,279.14,1017,94,987,937,3183,42.47,183,7.44,38,1716319661,1,2456,JP,1716322733,1716342620,7200,7901198,Tokyo,200,2
-0.1278,51.5074,781,Tornado,tornado,50d,stations,284.74,284.61,284.6,286.22,988,97,1016,909,6254,43.86,121,8.09,75,1716343184,1,9015,GB,1716309750,1716317940,19800,5722993,London,200,2
151.2093,-33.8688,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,266.11,264.16,264.9,266.12,1008,96,1016,943,3936,29.94,19,14.88,25,1716343429,1,7436,AU,1716320728,1716312486,7200,1386720,Sydney,200,2
-46.6333,-23.5505,781,Tornado,tornado,50d,stations,271.68,267.73,270.54,272.45,1029,75,1013,963,6127,45.58,318,2.73,74,1716281200,1,7012,BR,1716339144,1716331422,19800,7572556,S�o Paulo,200,2
-74.006,40.7128,781,Tornado,tornado,50d,stations,281.2,278.86,278.91,282.4,989,76,1022,956,2844,36.22,176,2.39,69,1716265360,1,1051,US,1716339026,1716290544,0,1941718,New York,200,2
-74.006,40.7128,781,Tornado,tornado,50d,stations,283.11,281.24,280.2,283.6,987,88,990,993,4703,40.99,0,13.53,22,1716339303,1,9654,US,1716333958,1716298697,7200,6533930,New York,200,2
18.4241,-33.9249,501,Rain,moderate rain,10d,stations,275.58,271.87,273.92,277.24,1005,86,1030,982,6129,17.31,219,6.26,89,1716279219,1,3488,ZA,1716283995,1716318744,-43200,8029604,Cape Town,200,2
31.2357,30.0444,501,Rain,moderate rain,10d,stations,276.03,274.58,275.47,276.07,1012,90,1022,934,1416,13.17,272,2.81,70,1716295398,1,4552,EG,1716264727,1716290276,-25200,7361463,Cairo,200,2
18.4241,-33.9249,781,Tornado,tornado,50d,stations,278.85,274.96,276.22,280.55,1030,87,980,944,3212,41.03,185,1.49,81,1716338553,1,9048,ZA,1716332870,1716294636,0,2311606,Cape Town,200,2
72.8777,19.076,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,284.91,283.15,282.51,285.11,1002,99,999,955,7761,24.72,176,19.13,14,1716331545,1,2397,IN,1716321160,1716281575,-43200,2601766,Mumbai,200,2
139.6917,35.6895,611,Sleet,sleet,13d,stations,258.54,253.75,257.4,259.32,1030,98,1029,914,5594,12.46,135,7.24,70,1716311460,1,6479,JP,1716273885,1716337823,0,9676104,Tokyo,200,2
151.2093,-33.8688,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,283.96,279.53,281.12,284.01,986,93,1018,1027,2661,18.97,151,14.07,95,1716266652,1,7789,AU,1716330631,1716282172,0,9426494,Sydney,200,2
37.6176,55.7558,781,Tornado,tornado,50d,stations,272.7,270.94,272.21,274.0,981,74,1028,919,2850,30.45,60,13.18,98,1716348347,1,4916,RU,1716309614,1716290288,19800,1186627,Moscow,200,2
151.2093,-33.8688,611,Sleet,sleet,13d,stations,260.59,259.33,258.28,263.13,1000,93,1014,1024,4868,10.86,171,2.87,31,1716273224,1,3829,AU,1716316981,1716290526,0,7561946,Sydney,200,2
2.3522,48.8566,501,Rain,moderate rain,10d,stations,287.89,287.4,287.37,289.93,1015,82,998,1000,1863,10.72,94,2.89,24,1716319694,1,1058,FR,1716297403,1716303329,7200,5495410,Paris,200,2
-74.006,40.7128,501,Rain,moderate rain,10d,stations,277.37,274.43,274.45,278.68,1009,74,991,934,8650,16.29,3,18.01,87,1716345139,1,6928,US,1716276366,1716300561,0,6715639,New York,200,2
2.3522,48.8566,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,276.62,273.28,275.45,279.42,997,87,1012,924,5161,19.55,188,16.3,93,1716274690,1,5645,FR,1716343347,1716307082,19800,6042239,Paris,200,2
18.4241,-33.9249,781,Tornado,tornado,50d,stations,273.78,273.57,272.9,274.52,1001,86,998,958,6945,47.78,264,17.98,72,1716300288,1,7326,ZA,1716312969,1716287592,7200,2666713,Cape Town,200,2
139.6917,35.6895,501,Rain,moderate rain,10d,stations,281.73,279.1,280.29,282.82,1010,82,1023,987,7379,19.46,243,17.08,98,1716334487,1,3119,JP,1716348849,1716334207,19800,1656707,Tokyo,200,2
31.2357,30.0444,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,280.99,280.65,278.83,282.11,996,90,987,978,2825,15.97,133,13.87,100,1716310433,1,6210,EG,1716316338,1716278060,7200,5695127,Cairo,200,2
72.8777,19.076,781,Tornado,tornado,50d,stations,284.16,283.43,281.62,286.52,1030,88,1010,972,1135,44.24,306,2.53,47,1716269033,1,3982,IN,1716282389,1716282532,-43200,8458918,Mumbai,200,2
37.6176,55.7558,611,Sleet,sleet,13d,stations,256.62,254.0,254.41,259.59,1020,91,1026,937,1865,14.66,317,19.82,67,1716321312,1,5042,RU,1716318131,1716269555,-43200,7928749,Moscow,200,2
151.2093,-33.8688,501,Rain,moderate rain,10d,stations,271.88,267.74,271.07,274.22,982,83,984,1015,7477,19.08,334,17.43,29,1716327730,1,4385,AU,1716328251,1716329883,-43200,2723709,Sydney,200,2
18.4241,-33.9249,501,Rain,moderate rain,10d,stations,276.73,272.12,273.98,279.53,1024,95,1012,926,8400,18.28,178,0.62,59,1716284509,1,5184,ZA,1716309448,1716320516,19800,2531344,Cape Town,200,2
-74.006,40.7128,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,272.15,268.89,271.09,274.9,1009,85,981,969,8691,27.6,105,0.6,49,1716316023,1,2146,US,1716304832,1716306999,0,5128547,New York,200,2
31.2357,30.0444,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,277.01,274.06,275.75,277.2,1010,89,1013,917,7376,18.39,70,1.81,5,1716308156,1,4704,EG,1716311352,1716264410,-43200,2725031,Cairo,200,2
-0.1278,51.5074,501,Rain,moderate rain,10d,stations,276.16,271.29,275.42,278.92,1021,96,1004,946,1851,17.33,355,6.76,79,1716345555,1,2044,GB,1716317865,1716345103,0,2264608,London,200,2
37.6176,55.7558,781,Tornado,tornado,50d,stations,289.57,285.23,288.07,290.68,1025,84,983,1028,1231,31.97,292,9.92,16,1716301660,1,8335,RU,1716348539,1716339553,0,8367511,Moscow,200,2
2.3522,48.8566,501,Rain,moderate rain,10d,stations,286.1,284.24,283.65,287.59,1028,75,982,1025,2419,17.84,98,15.67,6,1716344291,1,3225,FR,1716317689,1716339708,19800,4546393,Paris,200,2
31.2357,30.0444,781,Tornado,tornado,50d,stations,275.81,275.54,273.22,278.48,1023,96,1018,1022,4713,48.71,118,9.9,71,1716328710,1,3687,EG,1716330113,1716275203,-25200,6974046,Cairo,200,2
151.2093,-33.8688,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,270.45,269.02,267.66,273.0,1023,80,1012,907,8776,28.73,262,8.25,39,1716327404,1,7256,AU,1716324048,1716284586,7200,1178352,Sydney,200,2
-0.1278,51.5074,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,267.86,265.72,265.08,268.78,1007,97,1004,935,7875,28.81,312,15.06,22,1716308467,1,9634,GB,1716332947,1716329184,0,5698240,London,200,2
72.8777,19.076,501,Rain,moderate rain,10d,stations,287.27,285.45,284.3,289.74,998,86,999,916,2532,13.28,211,6.42,59,1716283255,1,3215,IN,1716307612,1716335736,-43200,3171322,Mumbai,200,2
-74.006,40.7128,501,Rain,moderate rain,10d,stations,273.47,272.11,272.48,275.02,1024,86,1003,979,9978,15.95,261,11.87,66,1716320500,1,1170,US,1716342253,1716282043,-25200,7953089,New York,200,2
31.2357,30.0444,501,Rain,moderate rain,10d,stations,285.88,283.34,283.89,285.89,999,74,1001,987,9979,10.21,131,8.59,21,1716268430,1,8159,EG,1716333865,1716307675,0,5909197,Cairo,200,2
151.2093,-33.8688,611,Sleet,sleet,13d,stations,265.25,261.76,262.95,266.25,1028,91,1027,974,5942,10.04,129,3.84,52,1716277719,1,8362,AU,1716268344,1716314329,19800,4514741,Sydney,200,2
-74.006,40.7128,611,Sleet,sleet,13d,stations,273.42,270.39,273.13,275.94,1006,72,998,1023,4307,12.24,19,5.69,39,1716269510,1,2314,US,1716335431,1716299043,7200,6288702,New York,200,2
-74.006,40.7128,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,272.76,270.42,270.6,273.92,984,92,1024,954,8808,24.07,10,5.16,8,1716342550,1,8740,US,1716273798,1716316337,-25200,3822836,New York,200,2
151.2093,-33.8688,501,Rain,moderate rain,10d,stations,281.37,277.25,280.87,283.87,1004,78,1010,1006,9235,13.81,236,16.69,53,1716345618,1,7447,AU,1716323593,1716264920,-25200,6130378,Sydney,200,2
151.2093,-33.8688,501,Rain,moderate rain,10d,stations,287.92,286.75,285.47,290.34,999,97,1012,1000,4066,18.69,190,9.34,76,1716303147,1,8491,AU,1716346719,1716290019,19800,6784455,Sydney,200,2
18.4241,-33.9249,501,Rain,moderate rain,10d,stations,282.87,281.02,281.13,283.51,1018,71,982,959,9920,12.69,157,19.15,90,1716283820,1,8969,ZA,1716345201,1716326197,-43200,3229832,Cape Town,200,2
-0.1278,51.5074,781,Tornado,tornado,50d,stations,281.65,280.11,281.26,284.06,1030,99,1005,919,4725,36.66,352,13.5,17,1716290556,1,9955,GB,1716277430,1716280368,-25200,6883607,London,200,2
-74.006,40.7128,781,Tornado,tornado,50d,stations,286.47,284.5,284.19,286.73,1004,86,995,1003,9398,35.53,244,5.93,61,1716307783,1,5018,US,1716338816,1716270436,19800,3895704,New York,200,2
72.8777,19.076,781,Tornado,tornado,50d,stations,272.82,269.18,270.78,273.7,1023,90,1018,1026,2569,38.01,80,0.94,72,1716280178,1,7539,IN,1716318518,1716321750,19800,6169626,Mumbai,200,2
31.2357,30.0444,611,Sleet,sleet,13d,stations,268.23,267.68,267.61,269.43,981,89,984,999,9027,11.91,162,15.5,24,1716347944,1,4817,EG,1716299870,1716326114,7200,8882793,Cairo,200,2
72.8777,19.076,501,Rain,moderate rain,10d,stations,282.86,280.42,280.1,284.14,1010,70,1020,958,4725,14.85,77,14.13,80,1716288733,1,5702,IN,1716305922,1716317750,-43200,1527166,Mumbai,200,2
31.2357,30.0444,501,Rain,moderate rain,10d,stations,285.12,283.91,282.93,285.84,1023,83,1019,1025,1667,11.51,118,10.05,63,1716314916,1,8312,EG,1716312543,1716307669,-25200,9235406,Cairo,200,2
2.3522,48.8566,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,273.53,271.34,273.33,275.06,989,86,984,999,9610,18.68,56,8.14,83,1716286673,1,1367,FR,1716318182,1716309543,-43200,4372211,Paris,200,2
139.6917,35.6895,781,Tornado,tornado,50d,stations,279.99,276.22,277.2,280.43,1021,92,1017,967,6572,30.82,291,0.86,39,1716317395,1,5376,JP,1716306592,1716291170,19800,6399245,Tokyo,200,2
-74.006,40.7128,781,Tornado,tornado,50d,stations,281.45,280.2,278.92,281.93,989,95,996,915,4494,41.88,347,3.72,77,1716292339,1,9314,US,1716272599,1716339906,7200,3688920,New York,200,2
72.8777,19.076,501,Rain,moderate rain,10d,stations,280.71,278.38,280.24,281.31,994,92,990,942,8601,18.56,45,0.36,35,1716343047,1,7686,IN,1716310595,1716289046,0,7185118,Mumbai,200,2
31.2357,30.0444,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,282.75,279.62,280.1,285.04,998,91,1024,906,4305,28.83,176,1.86,3,1716314372,1,5661,EG,1716278649,1716323248,-25200,6247224,Cairo,200,2
-0.1278,51.5074,501,Rain,moderate rain,10d,stations,280.64,276.92,280.08,280.96,994,92,1025,912,9359,19.07,180,9.01,65,1716337684,1,3216,GB,1716295603,1716330326,19800,8091339,London,200,2
-74.006,40.7128,611,Sleet,sleet,13d,stations,257.39,252.99,255.43,258.6,1027,75,1004,925,9767,16.2,232,3.2,95,1716263693,1,7873,US,1716295696,1716290330,-43200,7992780,New York,200,2
-74.006,40.7128,781,Tornado,tornado,50d,stations,289.84,289.14,289.46,292.38,1003,76,1016,923,4901,46.17,329,8.76,11,1716292534,1,3978,US,1716306395,1716341679,19800,7630164,New York,200,2
151.2093,-33.8688,501,Rain,moderate rain,10d,stations,287.3,284.79,284.8,289.47,986,70,1017,921,3638,14.09,175,18.01,20,1716308156,1,6378,AU,1716266717,1716347424,0,8703762,Sydney,200,2
-0.1278,51.5074,611,Sleet,sleet,13d,stations,268.74,267.89,267.11,269.14,1020,73,987,921,5552,15.66,174,14.41,98,1716280738,1,2207,GB,1716278642,1716315566,0,2192343,London,200,2
18.4241,-33.9249,611,Sleet,sleet,13d,stations,267.32,263.13,265.35,267.36,1019,77,993,1025,3175,16.91,341,16.46,10,1716335078,1,6090,ZA,1716330934,1716346810,0,6461521,Cape Town,200,2
-0.1278,51.5074,501,Rain,moderate rain,10d,stations,271.84,267.48,270.62,273.18,1006,80,986,966,9587,19.87,45,8.65,42,1716283818,1,5352,GB,1716310142,1716343979,19800,1855001,London,200,2
139.6917,35.6895,611,Sleet,sleet,13d,stations,272.68,268.21,270.33,275.36,994,67,1023,966,7597,13.03,108,19.18,85,1716311574,1,5038,JP,1716335858,1716319660,19800,7347796,Tokyo,200,2
-74.006,40.7128,501,Rain,moderate rain,10d,stations,278.24,274.84,277.89,279.75,988,82,993,975,7459,19.16,268,7.45,8,1716308082,1,5130,US,1716264796,1716294148,0,7395439,New York,200,2
139.6917,35.6895,611,Sleet,sleet,13d,stations,255.83,254.11,255.2,257.16,1013,77,997,1001,5046,14.13,110,6.7,63,1716318437,1,6033,JP,1716286666,1716337772,-25200,6699417,Tokyo,200,2
2.3522,48.8566,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,276.9,274.61,276.69,278.95,1007,91,1007,982,5018,29.65,185,16.05,99,1716302224,1,5629,FR,1716285670,1716340928,7200,3564681,Paris,200,2
72.8777,19.076,611,Sleet,sleet,13d,stations,268.24,267.96,267.01,271.23,1028,88,1003,999,6775,13.63,55,18.56,43,1716273514,1,1331,IN,1716300669,1716263370,-25200,4514079,Mumbai,200,2
72.8777,19.076,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,273.72,270.7,271.35,275.63,1013,90,986,1010,5167,19.2,39,12.87,88,1716298639,1,2902,IN,1716265491,1716277006,0,3337804,Mumbai,200,2
31.2357,30.0444,611,Sleet,sleet,13d,stations,265.3,262.58,263.22,265.52,982,83,1018,928,1378,15.76,288,13.44,14,1716281013,1,3340,EG,1716322929,1716299241,7200,4366978,Cairo,200,2
-74.006,40.7128,611,Sleet,sleet,13d,stations,270.34,270.09,267.64,273.2,1022,77,992,1007,2175,11.84,262,18.09,82,1716340236,1,4310,US,1716287145,1716295774,-25200,4078746,New York,200,2
37.6176,55.7558,501,Rain,moderate rain,10d,stations,277.65,276.39,275.98,278.85,1000,100,1013,1011,3286,11.13,258,15.48,33,1716272175,1,8448,RU,1716302468,1716291800,-25200,1850804,Moscow,200,2
31.2357,30.0444,202,Thunderstorm,thunderstorm with heavy rain,11d,stations,270.77,270.7,270.04,270.86,980,93,1002,949,6170,25.75,211,7.41,77,1716278741,1,6244,EG,1716283194,1716307876,0,5129552,Cairo,200,2
-46.6333,-23.5505,611,Sleet,sleet,13d,stations,269.89,268.97,267.6,271.23,1021,73,1008,1012,2845,16.97,130,6.11,48,1716289574,1,5914,BR,1716276043,1716347684,-43200,2699466,S�o Paulo,200,2
-74.006,40.7128,781,Tornado,tornado,50d,stations,270.39,269.67,268.29,272.09,989,99,1002,979,8533,34.46,219,9.88,59,1716312635,1,2757,US,1716315084,1716292066,0,5489430,New York,200,2
139.6917,35.6895,611,Sleet,sleet,13d,stations,266.91,262.68,265.87,269.07,1008,89,988,1019,3422,13.51,173,5.27,69,1716264984,1,5886,JP,1716308067,1716285242,7200,6594253,Tokyo,200,2
151.2093,-33.8688,611,Sleet,sleet,13d,stations,267.16,266.19,264.56,268.41,1021,99,1019,952,5920,15.86,35,0.42,85,1716336304,1,2967,AU,1716326300,1716291904,-43200,3548615,Sydney,200,2
151.2093,-33.8688,501,Rain,moderate rain,10d,stations,285.82,284.25,283.32,286.22,989,98,987,1008,5512,12.33,197,0.61,28,1716275015,1,7014,AU,1716340176,1716275942,-25200,1990742,Sydney,200,2
